# started on Sun Sep  8 16:26:04 2019

     1.000480598,7410089607,,instructions,110633454,11.06,2.86,insn per cycle
     1.000480598,1494575950,,branches,150624827,15.06,1494.106,M/sec
     1.000480598,213079,,branch-misses,190614179,19.06,0.01,of all branches
     1.000480598,213065,,branch-load-misses,194606412,19.45,0.213,M/sec
     1.000480598,2982,,cache-misses,198595435,19.85,16.129,of all cache refs
     1.000480598,18488,,cache-references,159989091,15.99,0.018,M/sec
     1.000480598,2589779458,,cycles,159996840,16.00,2.589,GHz
     1.000480598,0,,context-switches,1000316829,100.00,0.000,K/sec
     1.000480598,1000.315161,,cpu-clock,1000315498,100.00,1.000,CPUs utilized
     1.000480598,0,,minor-faults,1000317141,100.00,0.000,K/sec
     1.000480598,0,,page-faults,1000315456,100.00,0.000,K/sec
     1.000480598,1000.313850,,task-clock,1000313784,100.00,1.000,CPUs utilized
     1.000480598,99607694,,bus-cycles,159993684,15.99,99.576,M/sec
     1.000480598,2590062368,,ref-cycles,199992987,19.99,2589.248,M/sec
     1.000480598,91929,,L1-dcache-load-misses,200000243,19.99,0.00,of all L1-dcache hits
     1.000480598,2290068992,,L1-dcache-loads,183997858,18.40,2289.349,M/sec
     1.000480598,1198053916,,L1-dcache-stores,79993873,8.00,1197.677,M/sec
     1.000480598,17579,,L1-icache-load-misses,80003536,8.00,,
     1.000480598,1050,,LLC-load-misses,80000586,8.00,17.56,of all LL-cache hits
     1.000480598,1684,,LLC-store-misses,119997966,12.00,0.002,M/sec
     1.000480598,2313,,LLC-stores,79997843,8.00,0.002,M/sec
     1.000480598,5980,,LLC-loads,77775578,7.78,0.006,M/sec
     1.000480598,1197021240,,dTLB-stores,73781511,7.38,1196.645,M/sec
     1.000480598,23380,,dTLB-load-misses,72000834,7.20,,
     1.000480598,15309,,dTLB-store-misses,71999978,7.20,0.015,M/sec
     1.000480598,46,,iTLB-loads,108003100,10.80,0.046,K/sec
     1.000480598,7661,,iTLB-load-misses,144002521,14.40,16654.35,of all iTLB cache hits
     1.000480598,959,,node-load-misses,144000495,14.40,0.959,K/sec
     1.000480598,146,,node-loads,143997061,14.40,0.146,K/sec
     1.000480598,153,,node-store-misses,71995764,7.20,0.153,K/sec
     1.000480598,1514,,node-stores,72000853,7.20,0.002,M/sec
     2.000734987,7421277234,,instructions,115316557,11.53,2.87,insn per cycle
     2.000734987,1496057529,,branches,155308608,15.53,1495.643,M/sec
     2.000734987,210024,,branch-misses,195304341,19.52,0.01,of all branches
     2.000734987,210248,,branch-load-misses,197300947,19.72,0.210,M/sec
     2.000734987,2931,,cache-misses,199294337,19.92,17.836,of all cache refs
     2.000734987,14379,,cache-references,159993479,15.99,0.014,M/sec
     2.000734987,2589641507,,cycles,158996724,15.90,2.589,GHz
     2.000734987,1,,context-switches,1000279621,100.00,0.001,K/sec
     2.000734987,1000.242057,,cpu-clock,1000278797,100.00,1.000,CPUs utilized
     2.000734987,0,,minor-faults,1000277845,100.00,0.000,K/sec
     2.000734987,0,,page-faults,1000277022,100.00,0.000,K/sec
