# started on Mon Sep  9 05:15:48 2019

     5.000676138,2986868879,,instructions,578479499,11.57,0.23,insn per cycle
     5.000676138,574415760,,branches,774461205,15.49,114.874,M/sec
     5.000676138,175748,,branch-misses,968455054,19.37,0.03,of all branches
     5.000676138,175244,,branch-load-misses,968469843,19.37,0.035,M/sec
     5.000676138,894974,,cache-misses,968461754,19.37,42.786,of all cache refs
     5.000676138,2091762,,cache-references,770018085,15.40,0.418,M/sec
     5.000676138,12923487798,,cycles,767994762,15.36,2.584,GHz
     5.000676138,1,,context-switches,5000402324,100.00,0.000,K/sec
     5.000676138,5000.401224,,cpu-clock,5000400902,100.00,7.092,CPUs utilized
     5.000676138,0,,minor-faults,5000401815,100.00,0.000,K/sec
     5.000676138,0,,page-faults,5000399235,100.00,0.000,K/sec
     5.000676138,5000.397963,,task-clock,5000397709,100.00,7.092,CPUs utilized
     5.000676138,497077387,,bus-cycles,767990098,15.36,99.408,M/sec
     5.000676138,12925995087,,ref-cycles,959993222,19.20,2584.992,M/sec
     5.000676138,6450353,,L1-dcache-load-misses,959981574,19.20,0.69,of all L1-dcache hits
     5.000676138,938796195,,L1-dcache-loads,943984187,18.88,187.744,M/sec
     5.000676138,512153099,,L1-dcache-stores,384002164,7.68,102.422,M/sec
     5.000676138,780904,,L1-icache-load-misses,384002852,7.68,,
     5.000676138,357427,,LLC-load-misses,383990421,7.68,66.00,of all LL-cache hits
     5.000676138,33032,,LLC-store-misses,575993450,11.52,0.007,M/sec
     5.000676138,931737,,LLC-stores,383993397,7.68,0.186,M/sec
     5.000676138,541592,,LLC-loads,383991379,7.68,0.108,M/sec
     5.000676138,512159348,,dTLB-stores,383999589,7.68,102.424,M/sec
     5.000676138,2852,,dTLB-load-misses,383991140,7.68,,
     5.000676138,5573,,dTLB-store-misses,383992519,7.68,0.001,M/sec
     5.000676138,226,,iTLB-loads,575987245,11.52,0.045,K/sec
     5.000676138,4330,,iTLB-load-misses,767983791,15.36,1915.93,of all iTLB cache hits
     5.000676138,63969,,node-load-misses,767989017,15.36,0.013,M/sec
     5.000676138,294399,,node-loads,767987154,15.36,0.059,M/sec
     5.000676138,5834,,node-store-misses,383983887,7.68,0.001,M/sec
     5.000676138,26825,,node-stores,383984419,7.68,0.005,M/sec
    10.001082684,2981320211,,instructions,577239914,11.54,0.23,insn per cycle
    10.001082684,573285530,,branches,771225574,15.42,114.649,M/sec
    10.001082684,172011,,branch-misses,965213203,19.30,0.03,of all branches
    10.001082684,171983,,branch-load-misses,967217708,19.34,0.034,M/sec
    10.001082684,912983,,cache-misses,968412481,19.37,43.380,of all cache refs
    10.001082684,2117474,,cache-references,773187946,15.46,0.423,M/sec
    10.001082684,12922653871,,cycles,771198299,15.42,2.584,GHz
    10.001082684,2,,context-switches,5000338833,100.00,0.000,K/sec
    10.001082684,5000.277246,,cpu-clock,5000338750,100.00,7.092,CPUs utilized
    10.001082684,0,,minor-faults,5000338584,100.00,0.000,K/sec
    10.001082684,0,,page-faults,5000338369,100.00,0.000,K/sec
    10.001082684,5000.279391,,task-clock,5000338555,100.00,7.092,CPUs utilized
    10.001082684,497044456,,bus-cycles,769217804,15.38,99.402,M/sec
    10.001082684,12925223982,,ref-cycles,961219630,19.22,2584.870,M/sec
    10.001082684,6453715,,L1-dcache-load-misses,959986130,19.20,0.69,of all L1-dcache hits
    10.001082684,936999569,,L1-dcache-loads,951982511,19.04,187.387,M/sec
    10.001082684,511083542,,L1-dcache-stores,383992280,7.68,102.210,M/sec
    10.001082684,787545,,L1-icache-load-misses,383998713,7.68,,
    10.001082684,374128,,LLC-load-misses,383993247,7.68,67.73,of all LL-cache hits
    10.001082684,33570,,LLC-store-misses,575992690,11.52,0.007,M/sec
    10.001082684,930194,,LLC-stores,383992367,7.68,0.186,M/sec
    10.001082684,563101,,LLC-loads,383997816,7.68,0.113,M/sec
    10.001082684,510998383,,dTLB-stores,383999579,7.68,102.193,M/sec
    10.001082684,2604,,dTLB-load-misses,383992884,7.68,,
    10.001082684,5625,,dTLB-store-misses,383993202,7.68,0.001,M/sec
    10.001082684,69,,iTLB-loads,575988124,11.52,0.014,K/sec
    10.001082684,4668,,iTLB-load-misses,767985518,15.36,3164.75,of all iTLB cache hits
    10.001082684,64003,,node-load-misses,767983318,15.36,0.013,M/sec
    10.001082684,311389,,node-loads,767981990,15.36,0.062,M/sec
    10.001082684,5756,,node-store-misses,383984973,7.68,0.001,M/sec
    10.001082684,28258,,node-stores,383984671,7.68,0.006,M/sec
    15.001516380,2932973813,,instructions,576826045,11.54,0.23,insn per cycle
    15.001516380,563899602,,branches,770147688,15.40,112.772,M/sec
    15.001516380,169941,,branch-misses,963471056,19.27,0.03,of all branches
    15.001516380,169390,,branch-load-misses,964805327,19.29,0.034,M/sec
    15.001516380,1006537,,cache-misses,966136936,19.32,47.138,of all cache refs
    15.001516380,2196654,,cache-references,773320713,15.47,0.439,M/sec
    15.001516380,12921659191,,cycles,772941199,15.46,2.584,GHz
    15.001516380,1,,context-switches,5000339516,100.00,0.000,K/sec
    15.001516380,5000.341254,,cpu-clock,5000339386,100.00,7.092,CPUs utilized
    15.001516380,0,,minor-faults,5000339035,100.00,0.000,K/sec
    15.001516380,0,,page-faults,5000338824,100.00,0.000,K/sec
    15.001516380,5000.339664,,task-clock,5000338926,100.00,7.092,CPUs utilized
    15.001516380,497002363,,bus-cycles,771618218,15.43,99.394,M/sec
    15.001516380,12924022060,,ref-cycles,963615023,19.27,2584.629,M/sec
    15.001516380,6405801,,L1-dcache-load-misses,962288204,19.24,0.69,of all L1-dcache hits
    15.001516380,921445822,,L1-dcache-loads,955618783,19.11,184.277,M/sec
